date,arena,age_group,home,away,parallel_slot
2027-01-16,Baerum ishall,JU12,Jutul Kittens,Ringerike 2,0
2027-01-16,Baerum ishall,JU12,Frisk Asker Orange,Jar,1
2027-01-16,Baerum ishall,JU12,Jutul Kittens,Frisk Asker Orange,0
2027-01-16,Baerum ishall,JU12,Ringerike 2,Jar,1
2027-01-16,Ringerikshallen,U11,Ringerike 2,Jutul Hvit,0
2027-01-16,Ringerikshallen,U11,Jar Grønn,Jar Svart,1
2027-01-16,Ringerikshallen,U11,Frisk Asker 4,Tønsberg Grå,2
2027-01-16,Ringerikshallen,U11,Ringerike 2,Jar Svart,0
2027-01-16,Ringerikshallen,U11,Tønsberg Grå,Jutul Hvit,1
2027-01-16,Ringerikshallen,U11,Frisk Asker 4,Jar Grønn,2
2027-01-16,Ringerikshallen,U11,Ringerike 2,Tønsberg Grå,0
2027-01-16,Ringerikshallen,U11,Jar Svart,Frisk Asker 4,1
2027-01-16,Ringerikshallen,U11,Jutul Hvit,Jar Grønn,2
2027-01-16,Ringerikshallen,U11,Ringerike 2,Frisk Asker 4,0
2027-01-16,Ringerikshallen,U11,Jar Grønn,Tønsberg Grå,1
2027-01-16,Ringerikshallen,U11,Jutul Hvit,Jar Svart,2
2027-01-16,Ringerikshallen,U11,Ringerike 2,Jar Grønn,0
2027-01-16,Ringerikshallen,U11,Frisk Asker 4,Jutul Hvit,1
2027-01-16,Ringerikshallen,U11,Tønsberg Grå,Jar Svart,2
2027-01-23,Varner Arena / Askerhallen,U12,Frisk Asker 1,Tønsberg Hvit,0
2027-01-23,Varner Arena / Askerhallen,U12,Jar Hvit,Jutul Rød,1
2027-01-23,Varner Arena / Askerhallen,U12,Frisk Asker 1,Jutul Rød,0
2027-01-23,Varner Arena / Askerhallen,U12,Jar Hvit,Tønsberg Hvit,1
2027-01-23,Varner Arena / Askerhallen,U12,Frisk Asker 1,Jar Hvit,0
2027-01-23,Varner Arena / Askerhallen,U12,Jutul Rød,Tønsberg Hvit,1
2026-11-21,Jarhallen,U8,Jar Blå,Holmen Hockey Blå,0
2026-11-21,Jarhallen,U8,Holmen Hockey Sort,Frisk Asker 3,1
2026-11-21,Jarhallen,U8,Ringerike 1,Jutul Hvit,2
2026-11-21,Jarhallen,U8,Frisk Asker 5,Skien,3
2026-11-21,Jarhallen,U8,Jar Blå,Frisk Asker 3,0
2026-11-21,Jarhallen,U8,Jutul Hvit,Holmen Hockey Blå,1
2026-11-21,Jarhallen,U8,Skien,Holmen Hockey Sort,2
2026-11-21,Jarhallen,U8,Frisk Asker 5,Ringerike 1,3
2026-11-21,Jarhallen,U8,Jar Blå,Jutul Hvit,0
2026-11-21,Jarhallen,U8,Frisk Asker 3,Skien,1
2026-11-21,Jarhallen,U8,Holmen Hockey Blå,Frisk Asker 5,2
2026-11-21,Jarhallen,U8,Holmen Hockey Sort,Ringerike 1,3
2026-11-21,Jarhallen,U8,Jar Blå,Skien,0
2026-11-21,Jarhallen,U8,Frisk Asker 5,Jutul Hvit,1
2026-11-21,Jarhallen,U8,Ringerike 1,Frisk Asker 3,2
2026-11-21,Jarhallen,U8,Holmen Hockey Sort,Holmen Hockey Blå,3
2026-11-21,Jarhallen,U8,Jar Blå,Frisk Asker 5,0
2026-11-21,Jarhallen,U8,Skien,Ringerike 1,1
2026-11-21,Jarhallen,U8,Jutul Hvit,Holmen Hockey Sort,2
2026-11-21,Jarhallen,U8,Frisk Asker 3,Holmen Hockey Blå,3
2026-11-21,Jarhallen,U8,Jar Blå,Ringerike 1,0
2026-11-21,Jarhallen,U8,Holmen Hockey Sort,Frisk Asker 5,1
2026-11-21,Jarhallen,U8,Holmen Hockey Blå,Skien,2
2026-11-21,Jarhallen,U8,Frisk Asker 3,Jutul Hvit,3
2026-11-21,Jarhallen,U8,Jar Blå,Holmen Hockey Sort,0
2026-11-21,Jarhallen,U8,Ringerike 1,Holmen Hockey Blå,1
2026-11-21,Jarhallen,U8,Frisk Asker 5,Frisk Asker 3,2
2026-11-21,Jarhallen,U8,Skien,Jutul Hvit,3
2027-01-17,Varner Arena / Askerhallen,JU12,Frisk Asker Svart,Ringerike 1,0
2027-01-17,Varner Arena / Askerhallen,JU12,Jutul/Jar Kittens,Tønsberg,1
2027-01-17,Varner Arena / Askerhallen,JU12,Frisk Asker Svart,Tønsberg,0
2027-01-17,Varner Arena / Askerhallen,JU12,Jutul/Jar Kittens,Ringerike 1,1
2027-01-17,Varner Arena / Askerhallen,JU12,Frisk Asker Svart,Jutul/Jar Kittens,0
2027-01-17,Varner Arena / Askerhallen,JU12,Tønsberg,Ringerike 1,1
2026-09-19,Baerum ishall,JU8,Jutul Kittens,Skien,0
2026-09-19,Baerum ishall,JU8,Jar,Ringerike 1,1
2026-09-19,Baerum ishall,JU8,Jar Rød,Frisk Asker,2
2026-09-19,Baerum ishall,JU8,Jutul Grønn,Skien,0
2026-09-19,Baerum ishall,JU8,Frisk Asker,Jutul Kittens,1
2026-09-19,Baerum ishall,JU8,Jar Rød,Jar,2
2026-09-19,Baerum ishall,JU8,Jutul Grønn,Ringerike 1,0
2026-09-19,Baerum ishall,JU8,Skien,Frisk Asker,1
2026-09-19,Baerum ishall,JU8,Jutul Kittens,Jar,2
2026-09-19,Baerum ishall,JU8,Jutul Grønn,Frisk Asker,0
2026-09-19,Baerum ishall,JU8,Jar Rød,Ringerike 1,1
2026-09-19,Baerum ishall,JU8,Jar,Skien,2
2026-09-19,Baerum ishall,JU8,Jutul Grønn,Jar Rød,0
2026-09-19,Baerum ishall,JU8,Frisk Asker,Jar,1
2026-09-19,Baerum ishall,JU8,Ringerike 1,Jutul Kittens,2
2026-09-19,Baerum ishall,JU8,Jutul Grønn,Jar,0
2026-09-19,Baerum ishall,JU8,Jutul Kittens,Jar Rød,1
2026-09-19,Baerum ishall,JU8,Skien,Ringerike 1,2
2026-09-19,Baerum ishall,JU8,Jutul Grønn,Jutul Kittens,0
2026-09-19,Baerum ishall,JU8,Jar Rød,Skien,1
2026-09-19,Baerum ishall,JU8,Frisk Asker,Ringerike 1,2
2026-09-19,Baerum ishall,JU8,(Pause),Jutul Grønn,
2026-09-19,Baerum ishall,JU8,(Pause),Ringerike 1,
2026-09-19,Baerum ishall,JU8,(Pause),Jar Rød,
2026-09-19,Baerum ishall,JU8,(Pause),Jutul Kittens,
2026-09-19,Baerum ishall,JU8,(Pause),Skien,
2026-09-19,Baerum ishall,JU8,(Pause),Frisk Asker,
2026-09-19,Baerum ishall,JU8,(Pause),Jar,
2027-01-17,Holmenkollen ishall,U10,Holmen Hockey Blå,Frisk Asker 6,0
2027-01-17,Holmenkollen ishall,U10,Ringerike 2,Jar Grønn,1
2027-01-17,Holmenkollen ishall,U10,Jar Blå,Jutul Hvit,2
2027-01-17,Holmenkollen ishall,U10,Holmen Hockey Blå,Jar Grønn,0
2027-01-17,Holmenkollen ishall,U10,Jutul Hvit,Frisk Asker 6,1
2027-01-17,Holmenkollen ishall,U10,Jar Blå,Ringerike 2,2
2027-01-17,Holmenkollen ishall,U10,Holmen Hockey Blå,Jutul Hvit,0
2027-01-17,Holmenkollen ishall,U10,Jar Grønn,Jar Blå,1
2027-01-17,Holmenkollen ishall,U10,Frisk Asker 6,Ringerike 2,2
2027-01-17,Holmenkollen ishall,U10,Holmen Hockey Blå,Jar Blå,0
2027-01-17,Holmenkollen ishall,U10,Ringerike 2,Jutul Hvit,1
2027-01-17,Holmenkollen ishall,U10,Frisk Asker 6,Jar Grønn,2
2027-01-17,Holmenkollen ishall,U10,Holmen Hockey Blå,Ringerike 2,0
2027-01-17,Holmenkollen ishall,U10,Jar Blå,Frisk Asker 6,1
2027-01-17,Holmenkollen ishall,U10,Jutul Hvit,Jar Grønn,2
2027-01-17,Kongsberghallen,U11,Kongsberg,Frisk Asker 2,0
2027-01-17,Kongsberghallen,U11,Jar Gul,Jutul Grønn,1
2027-01-17,Kongsberghallen,U11,Jar Rød,Jar Hvit,2
2027-01-17,Kongsberghallen,U11,Kongsberg,Jutul Grønn,0
2027-01-17,Kongsberghallen,U11,Jar Hvit,Frisk Asker 2,1
2027-01-17,Kongsberghallen,U11,Jar Rød,Jar Gul,2
2027-01-17,Kongsberghallen,U11,Kongsberg,Jar Hvit,0
2027-01-17,Kongsberghallen,U11,Jutul Grønn,Jar Rød,1
2027-01-17,Kongsberghallen,U11,Frisk Asker 2,Jar Gul,2
2027-01-17,Kongsberghallen,U11,Kongsberg,Jar Rød,0
2027-01-17,Kongsberghallen,U11,Jar Gul,Jar Hvit,1
2027-01-17,Kongsberghallen,U11,Frisk Asker 2,Jutul Grønn,2
2027-01-17,Kongsberghallen,U11,Kongsberg,Jar Gul,0
2027-01-17,Kongsberghallen,U11,Jar Rød,Frisk Asker 2,1
2027-01-17,Kongsberghallen,U11,Jar Hvit,Jutul Grønn,2
2027-01-31,Varner Arena / Askerhallen,U12,Frisk Asker 3,Jar Blå,0
2027-01-31,Varner Arena / Askerhallen,U12,Jar Rød,Ringerike 2,1
2027-01-31,Varner Arena / Askerhallen,U12,Frisk Asker 3,Ringerike 2,0
2027-01-31,Varner Arena / Askerhallen,U12,Jar Rød,Jar Blå,1
2027-01-31,Varner Arena / Askerhallen,U12,Frisk Asker 3,Jar Rød,0
2027-01-31,Varner Arena / Askerhallen,U12,Ringerike 2,Jar Blå,1
2026-11-07,Ringerikshallen,JU10,Ringerike 1,Jar Rød,0
2026-11-07,Ringerikshallen,JU10,Jar Hvit,Frisk Asker Svart,1
2026-11-07,Ringerikshallen,JU10,Frisk Asker Orange,Skien,2
2026-11-07,Ringerikshallen,JU10,Ringerike 1,Frisk Asker Svart,0
2026-11-07,Ringerikshallen,JU10,Skien,Jar Rød,1
2026-11-07,Ringerikshallen,JU10,Frisk Asker Orange,Jar Hvit,2
2026-11-07,Ringerikshallen,JU10,Ringerike 1,Skien,0
2026-11-07,Ringerikshallen,JU10,Frisk Asker Svart,Frisk Asker Orange,1
2026-11-07,Ringerikshallen,JU10,Jar Rød,Jar Hvit,2
2026-11-07,Ringerikshallen,JU10,Ringerike 1,Frisk Asker Orange,0
2026-11-07,Ringerikshallen,JU10,Jar Hvit,Skien,1
2026-11-07,Ringerikshallen,JU10,Jar Rød,Frisk Asker Svart,2
2026-11-07,Ringerikshallen,JU10,Ringerike 1,Jar Hvit,0
2026-11-07,Ringerikshallen,JU10,Frisk Asker Orange,Jar Rød,1
2026-11-07,Ringerikshallen,JU10,Skien,Frisk Asker Svart,2
2027-02-13,Baerum ishall,U9,Jutul Grønn,Jar Blå,0
2027-02-13,Baerum ishall,U9,Jutul Rød,Frisk Asker 2,1
2027-02-13,Baerum ishall,U9,Frisk Asker 5,Jar Svart,2
2027-02-13,Baerum ishall,U9,Ringerike 1,Holmen Hockey Hvit,3
2027-02-13,Baerum ishall,U9,Jutul Grønn,Frisk Asker 2,0
2027-02-13,Baerum ishall,U9,Jar Svart,Jar Blå,1
2027-02-13,Baerum ishall,U9,Holmen Hockey Hvit,Jutul Rød,2
2027-02-13,Baerum ishall,U9,Ringerike 1,Frisk Asker 5,3
2027-02-13,Baerum ishall,U9,Jutul Grønn,Jar Svart,0
2027-02-13,Baerum ishall,U9,Frisk Asker 2,Holmen Hockey Hvit,1
2027-02-13,Baerum ishall,U9,Jar Blå,Ringerike 1,2
2027-02-13,Baerum ishall,U9,Jutul Rød,Frisk Asker 5,3
2027-02-13,Baerum ishall,U9,Jutul Grønn,Holmen Hockey Hvit,0
2027-02-13,Baerum ishall,U9,Ringerike 1,Jar Svart,1
2027-02-13,Baerum ishall,U9,Frisk Asker 5,Frisk Asker 2,2
2027-02-13,Baerum ishall,U9,Jutul Rød,Jar Blå,3
2027-02-13,Baerum ishall,U9,Jutul Grønn,Ringerike 1,0
2027-02-13,Baerum ishall,U9,Holmen Hockey Hvit,Frisk Asker 5,1
2027-02-13,Baerum ishall,U9,Jar Svart,Jutul Rød,2
2027-02-13,Baerum ishall,U9,Frisk Asker 2,Jar Blå,3
2027-02-13,Baerum ishall,U9,Jutul Grønn,Frisk Asker 5,0
2027-02-13,Baerum ishall,U9,Jutul Rød,Ringerike 1,1
2027-02-13,Baerum ishall,U9,Jar Blå,Holmen Hockey Hvit,2
2027-02-13,Baerum ishall,U9,Frisk Asker 2,Jar Svart,3
2027-02-13,Baerum ishall,U9,Jutul Grønn,Jutul Rød,0
2027-02-13,Baerum ishall,U9,Frisk Asker 5,Jar Blå,1
2027-02-13,Baerum ishall,U9,Ringerike 1,Frisk Asker 2,2
2027-02-13,Baerum ishall,U9,Holmen Hockey Hvit,Jar Svart,3
2027-01-17,Baerum ishall,U10,Jutul Rød,Jar Hvit,0
2027-01-17,Baerum ishall,U10,Frisk Asker 1,Ringerike 3,1
2027-01-17,Baerum ishall,U10,Holmen Hockey Rød,Frisk Asker 4,2
2027-01-17,Baerum ishall,U10,Jutul Rød,Ringerike 3,0
2027-01-17,Baerum ishall,U10,Frisk Asker 4,Jar Hvit,1
2027-01-17,Baerum ishall,U10,Holmen Hockey Rød,Frisk Asker 1,2
2027-01-17,Baerum ishall,U10,Jutul Rød,Frisk Asker 4,0
2027-01-17,Baerum ishall,U10,Ringerike 3,Holmen Hockey Rød,1
2027-01-17,Baerum ishall,U10,Jar Hvit,Frisk Asker 1,2
2027-01-17,Baerum ishall,U10,Jutul Rød,Holmen Hockey Rød,0
2027-01-17,Baerum ishall,U10,Frisk Asker 1,Frisk Asker 4,1
2027-01-17,Baerum ishall,U10,Jar Hvit,Ringerike 3,2
2027-01-17,Baerum ishall,U10,Jutul Rød,Frisk Asker 1,0
2027-01-17,Baerum ishall,U10,Holmen Hockey Rød,Jar Hvit,1
2027-01-17,Baerum ishall,U10,Frisk Asker 4,Ringerike 3,2
2026-12-13,Baerum ishall,U7,Jutul Rød,Tønsberg,0
2026-12-13,Baerum ishall,U7,Holmen Hockey Sort,Holmen Hockey Hvit,1
2026-12-13,Baerum ishall,U7,Jar Hvit,Sandefjord,2
2026-12-13,Baerum ishall,U7,Jar Rød,Frisk Asker 1,3
2026-12-13,Baerum ishall,U7,Jutul Rød,Holmen Hockey Hvit,0
2026-12-13,Baerum ishall,U7,Sandefjord,Tønsberg,1
2026-12-13,Baerum ishall,U7,Frisk Asker 1,Holmen Hockey Sort,2
2026-12-13,Baerum ishall,U7,Jar Rød,Jar Hvit,3
2026-12-13,Baerum ishall,U7,Jutul Rød,Sandefjord,0
2026-12-13,Baerum ishall,U7,Holmen Hockey Hvit,Frisk Asker 1,1
2026-12-13,Baerum ishall,U7,Tønsberg,Jar Rød,2
2026-12-13,Baerum ishall,U7,Holmen Hockey Sort,Jar Hvit,3
2026-12-13,Baerum ishall,U7,Jutul Rød,Frisk Asker 1,0
2026-12-13,Baerum ishall,U7,Jar Rød,Sandefjord,1
2026-12-13,Baerum ishall,U7,Jar Hvit,Holmen Hockey Hvit,2
2026-12-13,Baerum ishall,U7,Holmen Hockey Sort,Tønsberg,3
2026-12-13,Baerum ishall,U7,Jutul Rød,Jar Rød,0
2026-12-13,Baerum ishall,U7,Frisk Asker 1,Jar Hvit,1
2026-12-13,Baerum ishall,U7,Sandefjord,Holmen Hockey Sort,2
2026-12-13,Baerum ishall,U7,Holmen Hockey Hvit,Tønsberg,3
2026-12-13,Baerum ishall,U7,Jutul Rød,Jar Hvit,0
2026-12-13,Baerum ishall,U7,Holmen Hockey Sort,Jar Rød,1
2026-12-13,Baerum ishall,U7,Tønsberg,Frisk Asker 1,2
2026-12-13,Baerum ishall,U7,Holmen Hockey Hvit,Sandefjord,3
2026-12-13,Baerum ishall,U7,Jutul Rød,Holmen Hockey Sort,0
2026-12-13,Baerum ishall,U7,Jar Hvit,Tønsberg,1
2026-12-13,Baerum ishall,U7,Jar Rød,Holmen Hockey Hvit,2
2026-12-13,Baerum ishall,U7,Frisk Asker 1,Sandefjord,3
2026-10-11,Holmenkollen ishall,U8,Holmen Hockey Hvit,Ringerike 1,0
2026-10-11,Holmenkollen ishall,U8,Tønsberg,Sandefjord,1
2026-10-11,Holmenkollen ishall,U8,Frisk Asker 4,Jutul Hvit,2
2026-10-11,Holmenkollen ishall,U8,Jar Hvit,Jutul Rød,3
2026-10-11,Holmenkollen ishall,U8,Holmen Hockey Hvit,Sandefjord,0
2026-10-11,Holmenkollen ishall,U8,Jutul Hvit,Ringerike 1,1
2026-10-11,Holmenkollen ishall,U8,Jutul Rød,Tønsberg,2
2026-10-11,Holmenkollen ishall,U8,Jar Hvit,Frisk Asker 4,3
2026-10-11,Holmenkollen ishall,U8,Holmen Hockey Hvit,Jutul Hvit,0
2026-10-11,Holmenkollen ishall,U8,Sandefjord,Jutul Rød,1
2026-10-11,Holmenkollen ishall,U8,Ringerike 1,Jar Hvit,2
2026-10-11,Holmenkollen ishall,U8,Tønsberg,Frisk Asker 4,3
2026-10-11,Holmenkollen ishall,U8,Holmen Hockey Hvit,Jutul Rød,0
2026-10-11,Holmenkollen ishall,U8,Jar Hvit,Jutul Hvit,1
2026-10-11,Holmenkollen ishall,U8,Frisk Asker 4,Sandefjord,2
2026-10-11,Holmenkollen ishall,U8,Tønsberg,Ringerike 1,3
2026-10-11,Holmenkollen ishall,U8,Holmen Hockey Hvit,Jar Hvit,0
2026-10-11,Holmenkollen ishall,U8,Jutul Rød,Frisk Asker 4,1
2026-10-11,Holmenkollen ishall,U8,Jutul Hvit,Tønsberg,2
2026-10-11,Holmenkollen ishall,U8,Sandefjord,Ringerike 1,3
2026-10-11,Holmenkollen ishall,U8,Holmen Hockey Hvit,Frisk Asker 4,0
2026-10-11,Holmenkollen ishall,U8,Tønsberg,Jar Hvit,1
2026-10-11,Holmenkollen ishall,U8,Ringerike 1,Jutul Rød,2
2026-10-11,Holmenkollen ishall,U8,Sandefjord,Jutul Hvit,3
2026-10-11,Holmenkollen ishall,U8,Holmen Hockey Hvit,Tønsberg,0
2026-10-11,Holmenkollen ishall,U8,Frisk Asker 4,Ringerike 1,1
2026-10-11,Holmenkollen ishall,U8,Jar Hvit,Sandefjord,2
2026-10-11,Holmenkollen ishall,U8,Jutul Rød,Jutul Hvit,3
2026-12-05,Ringerikshallen,JU10,Ringerike 1,Frisk Asker Orange,0
2026-12-05,Ringerikshallen,JU10,Jar Hvit,Jar Blå,1
2026-12-05,Ringerikshallen,JU10,Jar Rød,Frisk Asker Svart,2
2026-12-05,Ringerikshallen,JU10,Ringerike 1,Jar Blå,0
2026-12-05,Ringerikshallen,JU10,Frisk Asker Svart,Frisk Asker Orange,1
2026-12-05,Ringerikshallen,JU10,Jar Rød,Jar Hvit,2
2026-12-05,Ringerikshallen,JU10,Ringerike 1,Frisk Asker Svart,0
2026-12-05,Ringerikshallen,JU10,Jar Blå,Jar Rød,1
2026-12-05,Ringerikshallen,JU10,Frisk Asker Orange,Jar Hvit,2
2026-12-05,Ringerikshallen,JU10,Ringerike 1,Jar Rød,0
2026-12-05,Ringerikshallen,JU10,Jar Hvit,Frisk Asker Svart,1
2026-12-05,Ringerikshallen,JU10,Frisk Asker Orange,Jar Blå,2
2026-12-05,Ringerikshallen,JU10,Ringerike 1,Jar Hvit,0
2026-12-05,Ringerikshallen,JU10,Jar Rød,Frisk Asker Orange,1
2026-12-05,Ringerikshallen,JU10,Frisk Asker Svart,Jar Blå,2
2026-09-06,Baerum ishall,U10,Jutul Hvit,Kongsberg,0
2026-09-06,Baerum ishall,U10,Holmen Hockey Hvit,Frisk Asker 4,1
2026-09-06,Baerum ishall,U10,Jar Svart,Jar Gul,2
2026-09-06,Baerum ishall,U10,Jutul Hvit,Frisk Asker 4,0
2026-09-06,Baerum ishall,U10,Jar Gul,Kongsberg,1
2026-09-06,Baerum ishall,U10,Jar Svart,Holmen Hockey Hvit,2
2026-09-06,Baerum ishall,U10,Jutul Hvit,Jar Gul,0
2026-09-06,Baerum ishall,U10,Frisk Asker 4,Jar Svart,1
2026-09-06,Baerum ishall,U10,Kongsberg,Holmen Hockey Hvit,2
2026-09-06,Baerum ishall,U10,Jutul Hvit,Jar Svart,0
2026-09-06,Baerum ishall,U10,Holmen Hockey Hvit,Jar Gul,1
2026-09-06,Baerum ishall,U10,Kongsberg,Frisk Asker 4,2
2026-09-06,Baerum ishall,U10,Jutul Hvit,Holmen Hockey Hvit,0
2026-09-06,Baerum ishall,U10,Jar Svart,Kongsberg,1
2026-09-06,Baerum ishall,U10,Jar Gul,Frisk Asker 4,2
2027-02-27,Varner Arena / Askerhallen,U9,Frisk Asker 5,Sandefjord,0
2027-02-27,Varner Arena / Askerhallen,U9,Frisk Asker 2,Jar Hvit,1
2027-02-27,Varner Arena / Askerhallen,U9,Tønsberg,Jutul Hvit,2
2027-02-27,Varner Arena / Askerhallen,U9,Jar Rød,Skien,3
2027-02-27,Varner Arena / Askerhallen,U9,Frisk Asker 5,Jar Hvit,0
2027-02-27,Varner Arena / Askerhallen,U9,Jutul Hvit,Sandefjord,1
2027-02-27,Varner Arena / Askerhallen,U9,Skien,Frisk Asker 2,2
2027-02-27,Varner Arena / Askerhallen,U9,Jar Rød,Tønsberg,3
2027-02-27,Varner Arena / Askerhallen,U9,Frisk Asker 5,Jutul Hvit,0
2027-02-27,Varner Arena / Askerhallen,U9,Jar Hvit,Skien,1
2027-02-27,Varner Arena / Askerhallen,U9,Sandefjord,Jar Rød,2
2027-02-27,Varner Arena / Askerhallen,U9,Frisk Asker 2,Tønsberg,3
2027-02-27,Varner Arena / Askerhallen,U9,Frisk Asker 5,Skien,0
2027-02-27,Varner Arena / Askerhallen,U9,Jar Rød,Jutul Hvit,1
2027-02-27,Varner Arena / Askerhallen,U9,Tønsberg,Jar Hvit,2
2027-02-27,Varner Arena / Askerhallen,U9,Frisk Asker 2,Sandefjord,3
2027-02-27,Varner Arena / Askerhallen,U9,Frisk Asker 5,Jar Rød,0
2027-02-27,Varner Arena / Askerhallen,U9,Skien,Tønsberg,1
2027-02-27,Varner Arena / Askerhallen,U9,Jutul Hvit,Frisk Asker 2,2
2027-02-27,Varner Arena / Askerhallen,U9,Jar Hvit,Sandefjord,3
2027-02-27,Varner Arena / Askerhallen,U9,Frisk Asker 5,Tønsberg,0
2027-02-27,Varner Arena / Askerhallen,U9,Frisk Asker 2,Jar Rød,1
2027-02-27,Varner Arena / Askerhallen,U9,Sandefjord,Skien,2
2027-02-27,Varner Arena / Askerhallen,U9,Jar Hvit,Jutul Hvit,3
2027-02-27,Varner Arena / Askerhallen,U9,Frisk Asker 5,Frisk Asker 2,0
2027-02-27,Varner Arena / Askerhallen,U9,Tønsberg,Sandefjord,1
2027-02-27,Varner Arena / Askerhallen,U9,Jar Rød,Jar Hvit,2
2027-02-27,Varner Arena / Askerhallen,U9,Skien,Jutul Hvit,3
2027-02-06,Holmenkollen ishall,U10,Holmen Hockey Hvit,Jutul Hvit,0
2027-02-06,Holmenkollen ishall,U10,Holmen Hockey Sort,Ringerike 3,1
2027-02-06,Holmenkollen ishall,U10,Jar Gul,Frisk Asker 5,2
2027-02-06,Holmenkollen ishall,U10,Holmen Hockey Hvit,Ringerike 3,0
2027-02-06,Holmenkollen ishall,U10,Frisk Asker 5,Jutul Hvit,1
2027-02-06,Holmenkollen ishall,U10,Jar Gul,Holmen Hockey Sort,2
2027-02-06,Holmenkollen ishall,U10,Holmen Hockey Hvit,Frisk Asker 5,0
2027-02-06,Holmenkollen ishall,U10,Ringerike 3,Jar Gul,1
2027-02-06,Holmenkollen ishall,U10,Jutul Hvit,Holmen Hockey Sort,2
2027-02-06,Holmenkollen ishall,U10,Holmen Hockey Hvit,Jar Gul,0
2027-02-06,Holmenkollen ishall,U10,Holmen Hockey Sort,Frisk Asker 5,1
2027-02-06,Holmenkollen ishall,U10,Jutul Hvit,Ringerike 3,2
2027-02-06,Holmenkollen ishall,U10,Holmen Hockey Hvit,Holmen Hockey Sort,0
2027-02-06,Holmenkollen ishall,U10,Jar Gul,Jutul Hvit,1
2027-02-06,Holmenkollen ishall,U10,Frisk Asker 5,Ringerike 3,2
2026-11-21,Holmenkollen ishall,U9,Holmen Hockey Sort,Jar Svart,0
2026-11-21,Holmenkollen ishall,U9,Jutul Hvit,Ringerike 1,1
2026-11-21,Holmenkollen ishall,U9,Frisk Asker 4,Skien,2
2026-11-21,Holmenkollen ishall,U9,Frisk Asker 5,Jar Blå,3
2026-11-21,Holmenkollen ishall,U9,Holmen Hockey Sort,Ringerike 1,0
2026-11-21,Holmenkollen ishall,U9,Skien,Jar Svart,1
2026-11-21,Holmenkollen ishall,U9,Jar Blå,Jutul Hvit,2
2026-11-21,Holmenkollen ishall,U9,Frisk Asker 5,Frisk Asker 4,3
2026-11-21,Holmenkollen ishall,U9,Holmen Hockey Sort,Skien,0
2026-11-21,Holmenkollen ishall,U9,Ringerike 1,Jar Blå,1
2026-11-21,Holmenkollen ishall,U9,Jar Svart,Frisk Asker 5,2
2026-11-21,Holmenkollen ishall,U9,Jutul Hvit,Frisk Asker 4,3
2026-11-21,Holmenkollen ishall,U9,Holmen Hockey Sort,Jar Blå,0
2026-11-21,Holmenkollen ishall,U9,Frisk Asker 5,Skien,1
2026-11-21,Holmenkollen ishall,U9,Frisk Asker 4,Ringerike 1,2
2026-11-21,Holmenkollen ishall,U9,Jutul Hvit,Jar Svart,3
2026-11-21,Holmenkollen ishall,U9,Holmen Hockey Sort,Frisk Asker 5,0
2026-11-21,Holmenkollen ishall,U9,Jar Blå,Frisk Asker 4,1
2026-11-21,Holmenkollen ishall,U9,Skien,Jutul Hvit,2
2026-11-21,Holmenkollen ishall,U9,Ringerike 1,Jar Svart,3
2026-11-21,Holmenkollen ishall,U9,Holmen Hockey Sort,Frisk Asker 4,0
2026-11-21,Holmenkollen ishall,U9,Jutul Hvit,Frisk Asker 5,1
2026-11-21,Holmenkollen ishall,U9,Jar Svart,Jar Blå,2
2026-11-21,Holmenkollen ishall,U9,Ringerike 1,Skien,3
2026-11-21,Holmenkollen ishall,U9,Holmen Hockey Sort,Jutul Hvit,0
2026-11-21,Holmenkollen ishall,U9,Frisk Asker 4,Jar Svart,1
2026-11-21,Holmenkollen ishall,U9,Frisk Asker 5,Ringerike 1,2
2026-11-21,Holmenkollen ishall,U9,Jar Blå,Skien,3
2026-11-28,Varner Arena / Askerhallen,JU8,Jutul Grønn,Jar Rød,0
2026-11-28,Varner Arena / Askerhallen,JU8,Jutul Kittens,Skien,1
2026-11-28,Varner Arena / Askerhallen,JU8,Jar,Ringerike 1,2
2026-11-28,Varner Arena / Askerhallen,JU8,Frisk Asker,Jar Rød,0
2026-11-28,Varner Arena / Askerhallen,JU8,Ringerike 1,Jutul Grønn,1
2026-11-28,Varner Arena / Askerhallen,JU8,Jar,Jutul Kittens,2
2026-11-28,Varner Arena / Askerhallen,JU8,Frisk Asker,Skien,0
2026-11-28,Varner Arena / Askerhallen,JU8,Jar Rød,Ringerike 1,1
2026-11-28,Varner Arena / Askerhallen,JU8,Jutul Grønn,Jutul Kittens,2
2026-11-28,Varner Arena / Askerhallen,JU8,Frisk Asker,Ringerike 1,0
2026-11-28,Varner Arena / Askerhallen,JU8,Jar,Skien,1
2026-11-28,Varner Arena / Askerhallen,JU8,Jutul Kittens,Jar Rød,2
2026-11-28,Varner Arena / Askerhallen,JU8,Frisk Asker,Jar,0
2026-11-28,Varner Arena / Askerhallen,JU8,Ringerike 1,Jutul Kittens,1
2026-11-28,Varner Arena / Askerhallen,JU8,Skien,Jutul Grønn,2
2026-11-28,Varner Arena / Askerhallen,JU8,Frisk Asker,Jutul Kittens,0
2026-11-28,Varner Arena / Askerhallen,JU8,Jutul Grønn,Jar,1
2026-11-28,Varner Arena / Askerhallen,JU8,Jar Rød,Skien,2
2026-11-28,Varner Arena / Askerhallen,JU8,Frisk Asker,Jutul Grønn,0
